purchase_datetime,product_title,sku,currency,price,quantity,total_price,session_id,trip_duration_mins,group_size
2/28/2024 11:09,Banana,99990000329,,,1,,dd9d7f6b-b517-4868-9279-c0e4fdac0785,3.1833,1
2/28/2024 11:09,Nat Path Lovecrunch Red Brry,58449771807,,,1,,dd9d7f6b-b517-4868-9279-c0e4fdac0785,3.1833,1
2/28/2024 11:09,Rise Cold Brew Oat Milk Latte,8.68E+11,,,1,,dd9d7f6b-b517-4868-9279-c0e4fdac0785,3.1833,1
2/28/2024 11:09,Clif Chocolate Chip,7.22E+11,,,1,,13d87e50-2109-4515-bcf3-713ad4d2c04f,7.4333,1
2/28/2024 11:09,Naked Green Machine,82592720153,,,1,,13d87e50-2109-4515-bcf3-713ad4d2c04f,7.4333,1
2/28/2024 11:10,Peace Tea Razzleberry,49000070484,,,1,,f4bb8b3e-e800-44f3-b3d3-ffeb65484369,1.25,1
2/28/2024 11:11,Lays Sabritas Limon,28400132893,,,1,,0f7ecdb1-966b-464e-b2df-58d78a2b966f,3.7,1
2/28/2024 11:11,Powerade Fruit Punch 20 Oz,49000003710,,,1,,0f7ecdb1-966b-464e-b2df-58d78a2b966f,3.7,1
2/28/2024 11:11,Starbucks Frap Caramel 13 7 Oz,12000016721,,,1,,95c6a587-ddbc-4adb-b6b0-0fd65593a7a8,3.6833,1
2/28/2024 11:12,Strawberries,99990003580,,,1,,2eeac88d-bbe5-437f-a262-389dee1ecf89,1.65,1
2/28/2024 11:13,California Roll,99999102697,,,1,,bc7b5d0f-aabe-4910-8397-822d188f984e,1.9,2
2/28/2024 11:13,Kelloggs Eggo Waffle Mpl Lge,38000276095,,,1,,bc7b5d0f-aabe-4910-8397-822d188f984e,1.9,2
2/28/2024 11:13,Lays Sabritas Limon,28400132893,,,1,,bc7b5d0f-aabe-4910-8397-822d188f984e,1.9,2
2/28/2024 11:13,Mamma Chia Squeeze Grn Mag,8.57E+11,,,1,,bc7b5d0f-aabe-4910-8397-822d188f984e,1.9,2
2/28/2024 11:13,Tuna Salad,99999100709,,,1,,bc7b5d0f-aabe-4910-8397-822d188f984e,1.9,2
2/28/2024 11:13,Smartwater Alkln Antx 1 Liter,7.86E+11,,,1,,c279213d-dc91-45a6-abba-bc4ddad4d45d,0.9333,1
2/28/2024 11:13,Welchs Frt Snk Strawberry,34856050964,,,1,,c279213d-dc91-45a6-abba-bc4ddad4d45d,0.9333,1
2/28/2024 11:13,Grapes Green Seedless,99990002460,,,1,,99af2260-7a84-4f94-ac93-682503a7c41a,3.1,1
2/28/2024 11:13,Nat Path Lovecrunch Drk Macrn,58449771982,,,1,,99af2260-7a84-4f94-ac93-682503a7c41a,3.1,1
2/28/2024 11:13,Orbit Gum Peppermint,2248604,,,1,,99af2260-7a84-4f94-ac93-682503a7c41a,3.1,1
2/28/2024 11:13,Tasty Bite Veg Tikka Masala,7.83E+11,,,1,,99af2260-7a84-4f94-ac93-682503a7c41a,3.1,1
2/28/2024 11:15,Dasani 1 Liter,49000026566,,,1,,ab915046-8062-4b7e-8064-bf828beaa48b,1.4833,1
2/28/2024 11:15,Mamma Chia Squeeze Straw Ban,8.57E+11,,,1,,ab915046-8062-4b7e-8064-bf828beaa48b,1.4833,1
2/28/2024 11:15,Tasty Bite Bombay Pot,7.83E+11,,,1,,242a9b45-c80d-49e0-b488-5fc91eba88e9,3.2333,1
2/28/2024 11:15,Tasty Bite Veg Tikka Masala,7.83E+11,,,1,,242a9b45-c80d-49e0-b488-5fc91eba88e9,3.2333,1
2/28/2024 11:15,Arizona Tea Rx Energy,6.13E+11,,,1,,e177980e-4d07-4ab1-ba36-065ddc6b058b,0.9166,1
2/28/2024 11:16,Celsius Fit Sprklng Wild Berry,8.89E+11,,,1,,5c2f902f-3a31-4ed2-9afc-ce450b4df0f3,0.55,1
2/28/2024 11:16,Alta Dena Milk Whole 64oz,70399100100,,,1,,2fe07800-1749-4c69-aefc-f17d7a356f77,3.7333,1
2/28/2024 11:16,Banana,99990000329,,,5,,2fe07800-1749-4c69-aefc-f17d7a356f77,3.7333,1
2/28/2024 11:16,Blue Diamond Almond Nut Thin,41570044261,,,1,,2fe07800-1749-4c69-aefc-f17d7a356f77,3.7333,1
2/28/2024 11:16,Blueberries,99990005447,,,1,,2fe07800-1749-4c69-aefc-f17d7a356f77,3.7333,1
2/28/2024 11:16,Grapes Green Seedless,99990002460,,,1,,2fe07800-1749-4c69-aefc-f17d7a356f77,3.7333,1
2/28/2024 11:16,Paperbag Key,99990036793,,,1,,2fe07800-1749-4c69-aefc-f17d7a356f77,3.7333,1
2/28/2024 11:16,Strawberries,99990003580,,,1,,2fe07800-1749-4c69-aefc-f17d7a356f77,3.7333,1
2/28/2024 11:17,Minute Maid Orange Juice,25000061530,,,1,,e9beafef-2e0b-4a08-89b0-943cd9359c45,0.8666,1
2/28/2024 11:17,Takis Fuego 3oz,7.58E+11,,,1,,e9beafef-2e0b-4a08-89b0-943cd9359c45,0.8666,1
2/28/2024 11:18,Calbee Shrimp,71146000148,,,1,,0c559e91-5e38-4c84-af77-4c64d7cfe6fa,9.5166,1
2/28/2024 11:18,Pringles Salt & Vinegar,38000138607,,,1,,0c559e91-5e38-4c84-af77-4c64d7cfe6fa,9.5166,1
2/28/2024 11:18,Haribo Twin Snakes,42238377554,,,1,,f6e4858e-c6db-40f4-83e6-ef4129b76f8c,9.6166,1
2/28/2024 11:18,Mush Ovrnt Oats Blueberry,8.50E+11,,,1,,f6e4858e-c6db-40f4-83e6-ef4129b76f8c,9.6166,1
2/28/2024 11:20,Clif Wht Choc Macadamia,7.22E+11,,,1,,6964cc46-f23b-46ac-a378-b8e6eb51381b,0.1833,1
2/28/2024 11:20,Crystal Geyser Gal,75140005154,,,1,,fcb5773c-ec61-4830-bfdb-58538a4b0938,0.6333,1
2/28/2024 11:21,Lipton Pureleaf Raspberry,12000286223,,,1,,856d56c6-a216-438a-a171-a3799c195ccd,1.95,1
2/28/2024 11:21,Shirakiku Char Siu Buns Pork,74410943721,,,1,,856d56c6-a216-438a-a171-a3799c195ccd,1.95,1
2/28/2024 11:21,Celsius Fit Sprklng Kiwi Guava,8.89E+11,,,1,,7a872825-388d-4bc4-b29b-cd0f414b3cf7,0.6166,1
2/28/2024 11:25,Bb Banana Split 14oz,70640020850,,,1,,97ec3b6e-ad95-4925-bdfd-22ca2832ec9c,4.4833,1
2/28/2024 11:25,Lipton Pureleaf Raspberry,12000286223,,,1,,97ec3b6e-ad95-4925-bdfd-22ca2832ec9c,4.4833,1
2/28/2024 11:25,Oyatsu Crspy Ramen Snck Garlic,74410700812,,,1,,97ec3b6e-ad95-4925-bdfd-22ca2832ec9c,4.4833,1
2/28/2024 11:25,Takis Fuego 3oz,7.58E+11,,,1,,97ec3b6e-ad95-4925-bdfd-22ca2832ec9c,4.4833,1
2/28/2024 11:26,Banana,99990000329,,,2,,96b1ba3c-5082-48cb-9071-9d6f96f7b215,1.75,1
2/28/2024 11:26,Loacker Wafer Hazelnut,76580004912,,,1,,96b1ba3c-5082-48cb-9071-9d6f96f7b215,1.75,1
2/28/2024 11:26,Vanilla Yogurt Parfait,99999102352,,,1,,11eea593-00e5-4793-995e-6d855487ecef,0.4,1
2/28/2024 11:26,Avocados,99990029276,,,1,,6d04ceff-eff4-476c-a2b3-4f7c929fa8d3,2.2833,1
2/28/2024 11:26,Banana,99990000329,,,1,,6d04ceff-eff4-476c-a2b3-4f7c929fa8d3,2.2833,1
2/28/2024 11:27,Monster Green,70847811169,,,1,,8194d8d0-54eb-47a9-9f6a-153d509bb2d9,0.5833,1
2/28/2024 11:27,D Plus Chocolate Pastry Roll,74410650865,,,1,,17e94719-7269-41f0-b217-fbd24d63412d,0.45,1
2/28/2024 11:28,Ito En Dark Green 16 9 Oz,8.35E+11,,,1,,c51707a2-43df-44cf-94ae-b3529e2d840b,2.0666,2
2/28/2024 11:28,Spam Less Sodium 12oz,37600115445,,,1,,c51707a2-43df-44cf-94ae-b3529e2d840b,2.0666,2
2/28/2024 11:28,Tru Moo Milk Choc Lf 16oz,41900072872,,,1,,c51707a2-43df-44cf-94ae-b3529e2d840b,2.0666,2
2/28/2024 11:29,Smartwater Alkln Antx 1 Liter,7.86E+11,,,1,,bdeb6407-5fa5-4a57-970d-90ea021150e5,0.6166,1
2/28/2024 11:30,Welchs Frt Snk Strawberry,34856050964,,,1,,d8bc447d-7429-41de-ae56-66c2063fdd42,1.9333,3
2/28/2024 11:31,Digiorno Pizza Pepperoni,71921008291,,,1,,e3640102-cc6f-41f6-b8c1-fc18066ae695,2.0666,1
2/28/2024 11:31,Gold Rush Slcd Provolone,8.14E+11,,,1,,e3640102-cc6f-41f6-b8c1-fc18066ae695,2.0666,1
2/28/2024 11:31,Niman Rnch Genoa Salami Slcd,6.49E+11,,,1,,e3640102-cc6f-41f6-b8c1-fc18066ae695,2.0666,1
2/28/2024 11:32,Barbaras Puffins Original,70617206096,,,1,,450191bf-fdce-4017-b5ab-4595fe063392,6.4333,1
2/28/2024 11:32,Sadaf Hummus Roasted Garlic,52851626083,,,1,,450191bf-fdce-4017-b5ab-4595fe063392,6.4333,1
2/28/2024 11:32,Siete Chip Tortilla Seaslt 5oz,8.52E+11,,,1,,450191bf-fdce-4017-b5ab-4595fe063392,6.4333,1
2/28/2024 11:32,Blueberries,99990005447,,,1,,f8924ec3-f466-4b95-9221-9485c8fd5dac,1.4666,1
2/28/2024 11:32,Cucumbers,99990002057,,,2,,f8924ec3-f466-4b95-9221-9485c8fd5dac,1.4666,1
2/28/2024 11:32,Ito En Oi Ocha Grn 16 9 Oz,8.35E+11,,,1,,f8924ec3-f466-4b95-9221-9485c8fd5dac,1.4666,1
2/28/2024 11:32,J Dean Muffin Sausage Egg Chz,77900513336,,,1,,f8924ec3-f466-4b95-9221-9485c8fd5dac,1.4666,1
2/28/2024 11:32,Chex Mix Traditional,16000160101,,,1,,cf89351f-07b2-4244-a8ec-6de97106edd8,1.4666,1
2/28/2024 11:33,Kellog Froot Loops Cup,38000635304,,,2,,4f802763-76bd-44d4-8f3e-e1e7419c28a8,5.65,1
2/28/2024 11:33,Alta Dena Milk Whole 16oz,70399100551,,,1,,4fbbe821-056b-4512-b58f-0ec9b0528f22,1.1,1
2/28/2024 11:33,Tangerines 3lb Bag,99990113159,,,1,,4fbbe821-056b-4512-b58f-0ec9b0528f22,1.1,1
2/28/2024 11:33,Fanta Orange 20 Oz,49000019162,,,1,,a522d9fe-e58e-49b6-9d85-832f20d5c689,1.0833,1
2/28/2024 11:33,Sprite Can 16oz,49000053432,,,1,,c085ebe3-9c69-4cc0-a30a-c1e3dd6e073f,1.2833,1
2/28/2024 11:33,Coke Diet Can 16oz,49000053425,,,1,,67488416-7cdf-4b3f-abeb-8da68bc3fa11,1.05,1
2/28/2024 11:35,Smartwater Alkln Antx 1 Liter,7.86E+11,,,1,,5dc75cb5-05e0-4146-abc4-07a69ee9a10b,0.6666,1
2/28/2024 11:36,Dr Pepper Diet 20z,78000083408,,,1,,7f998416-d10e-4d49-b300-e81563676ae0,0.9333,1
2/28/2024 11:37,Italian Cold Cut Sandwich,99999102628,,,1,,be403d27-8e5a-47d2-969b-072cd7da1aff,1.2333,1
2/28/2024 11:38,Neutrogena Makeup Remover,70501451052,,,1,,074d1348-522d-4808-96b8-4f0e866cf1f5,0.8333,1
2/28/2024 11:38,Tampax Tampon Regular,73010214095,,,1,,074d1348-522d-4808-96b8-4f0e866cf1f5,0.8333,1
2/28/2024 11:39,D Plus Green Tea Pastry Roll,74410651060,,,1,,18abb623-15fa-4eac-b6d8-56e7364257f8,1.3,1
2/28/2024 11:39,Naked Green Machine,82592720153,,,1,,18abb623-15fa-4eac-b6d8-56e7364257f8,1.3,1
2/28/2024 11:41,Kind Plus Pb Dark Choco,6.03E+11,,,1,,82180a9a-81d4-4164-8f4f-4f70c59174de,1.25,1
2/28/2024 11:41,Orbit Gum Peppermint,2248604,,,1,,82180a9a-81d4-4164-8f4f-4f70c59174de,1.25,1
2/28/2024 11:41,Smartwater Alkln Antx 1 Liter,7.86E+11,,,1,,82180a9a-81d4-4164-8f4f-4f70c59174de,1.25,1
2/28/2024 11:42,Glico Pocky Strawberry,73141152518,,,1,,500a3a5f-5a5e-443f-b1d7-0e6a59b01145,2.4166,1
2/28/2024 11:42,Matcha Love Grn Tea Unswt 5 2z,8.35E+11,,,1,,500a3a5f-5a5e-443f-b1d7-0e6a59b01145,2.4166,1
2/28/2024 11:42,Nong Shim Bowl Noodle Chix Spc,31146262571,,,1,,4c8ad5b7-52fe-44bd-9b56-cfff08283ad1,0.75,1
2/28/2024 11:42,Smartwater Alkln Antx 1 Liter,7.86E+11,,,1,,1e089180-4eab-4e5a-a790-82a11721e317,1.0333,1
2/28/2024 11:42,Sour Patch Kids,70462098501,,,1,,1e089180-4eab-4e5a-a790-82a11721e317,1.0333,1
2/28/2024 11:42,Tylenol Extra Strength,3.00E+11,,,1,,94fe7c01-4b3f-4c5e-be74-13a503fdd1ed,0.7333,1
2/28/2024 11:43,Yoplait Grk Peach 100 Cal,70470433332,,,1,,d6ebfdff-77e0-443f-b694-ed73c5670ef0,1.6166,1
2/28/2024 11:43,Raspberries,99990005454,,,1,,568815ce-fa75-443c-a8ca-a9b8780058a9,0.8333,1
2/28/2024 11:43,Banana,99990000329,,,1,,4a9f0a1b-c1c0-488f-8d20-a31102ab87f8,1.5833,1
2/28/2024 11:43,Silk Almond Vanilla 8oz,25293001268,,,1,,4a9f0a1b-c1c0-488f-8d20-a31102ab87f8,1.5833,1
2/28/2024 11:46,Smartwater Alkln Antx 1 Liter,7.86E+11,,,1,,2c6d4dfb-a24b-4b47-bf74-d84f20925a03,0.7333,1
2/28/2024 11:46,Lays Sabritas Limon,28400132893,,,1,,b607013d-9a03-4285-a37f-ad1f65380f11,1.3833,1
2/28/2024 11:46,NUTRI-GRAIN BAR BLUEBERRY,38000357213,,,1,,b607013d-9a03-4285-a37f-ad1f65380f11,1.3833,1
2/28/2024 11:47,Naked Blue Machine,82592727152,,,1,,728e2af8-7e36-4d36-a2b1-202201d5a4df,1.0166,1
2/28/2024 11:47,Banana,99990000329,,,1,,513a9648-a277-428f-9c99-b6257dae4f28,0.95,1
2/28/2024 11:47,Yoplait Mixed Berry,70470003108,,,1,,513a9648-a277-428f-9c99-b6257dae4f28,0.95,1
2/28/2024 11:47,Naked Strawberry Banana,82592194152,,,1,,43242ae7-f21d-4374-9c08-41d6205877bf,0.5166,1
2/28/2024 11:47,Smartwater Alkln Antx 1 Liter,7.86E+11,,,1,,fdf6f707-0464-4e60-8d22-a5ef9084eba2,0.7,1
2/28/2024 11:48,Starbucks Frap Mocha 13 7 Oz,1245200,,,1,,30dbd24b-3193-47af-9ac1-6331d57dacb8,0.6166,1
2/28/2024 11:48,Sweet Sams Double Choc Cake,8.33E+11,,,1,,2dae9564-97a9-4966-8532-e18564d218ea,0.8666,1
2/28/2024 11:50,Siete Chip Tortilla Seaslt 5oz,8.52E+11,,,1,,d53c0fbc-d786-4cba-9624-7b53b80eed90,1.3666,1
2/28/2024 11:51,Gat Frost Glacier Freeze,52000324860,,,1,,a7193c7b-56f6-4104-bc69-0f3e1b95e0b3,1.3166,1
2/28/2024 11:51,Italian Cold Cut Sandwich,99999102628,,,1,,a7193c7b-56f6-4104-bc69-0f3e1b95e0b3,1.3166,1
2/28/2024 11:51,Nab Chips Ahoy Original,44000032197,,,1,,7b6f4d2e-f1cc-4e4d-a33e-a20277754b54,0.6666,1
2/28/2024 11:51,Starbucks Dbl Espresso 6 5 Oz,1217702,,,1,,57912550-5d2d-47c0-8ecd-3cdff267d63e,0.6833,1
2/28/2024 11:52,Mangos,99990052106,,,1,,a9993f49-733e-4728-8422-6eb1fbedb320,1.75,2
2/28/2024 11:52,Mushrooms Cello,99990047126,,,1,,a9993f49-733e-4728-8422-6eb1fbedb320,1.75,2
2/28/2024 11:52,Starlite Rolled Tacos Santa Fe,37427307405,,,1,,a9993f49-733e-4728-8422-6eb1fbedb320,1.75,2
2/28/2024 11:52,True Story Chckn Brs Thk Slcd,8.50E+11,,,1,,a9993f49-733e-4728-8422-6eb1fbedb320,1.75,2
2/28/2024 11:52,Sprite Zero 20 Oz,49000037197,,,1,,f180d474-dfb5-4a98-9dfa-3ff760c5e73b,1.6166,1
2/28/2024 11:52,Turkey & Cheddar Sandwich,99999102727,,,1,,f180d474-dfb5-4a98-9dfa-3ff760c5e73b,1.6166,1
2/28/2024 11:52,Welchs Frt Snk Berries Cherrie,34856050926,,,1,,f180d474-dfb5-4a98-9dfa-3ff760c5e73b,1.6166,1
2/28/2024 11:52,Italian Cold Cut Sandwich,99999102628,,,1,,7e720b23-78e2-4e70-81f0-f360f2a79ec0,1.0333,1
2/28/2024 11:52,Minute Maid Cranapple Rasp,25000052224,,,2,,7e720b23-78e2-4e70-81f0-f360f2a79ec0,1.0333,1
2/28/2024 11:52,Coke Diet,4904500,,,1,,fdc5c077-5943-460d-bc35-bdc6f16f9565,1.45,1
2/28/2024 11:52,Kit Kat,3424607,,,1,,fdc5c077-5943-460d-bc35-bdc6f16f9565,1.45,1
2/28/2024 11:52,Kit Kat White Choc,3405408,,,1,,9d796647-8dc6-4839-bedd-1fc4a8c133da,0.7833,1
2/28/2024 11:52,Milky Way,40000422068,,,1,,9d796647-8dc6-4839-bedd-1fc4a8c133da,0.7833,1
2/28/2024 11:52,Nab Fig Newtons Single Serve,44000037444,,,1,,9d796647-8dc6-4839-bedd-1fc4a8c133da,0.7833,1
2/28/2024 11:52,Dnkn Dnts Iced Coffee Original,49000072372,,,1,,5dd8a7fe-7dbf-42b3-945f-9c3ae353d4fa,0.9166,1
2/28/2024 11:52,Banana,99990000329,,,1,,937f5888-51d5-4eca-b48f-1164274cd392,0.95,1
2/28/2024 11:52,Smartwater Alkln Antx 1 Liter,7.86E+11,,,1,,937f5888-51d5-4eca-b48f-1164274cd392,0.95,1
2/28/2024 11:52,Nat Bak Fig Bar Blueberry,47495112900,,,1,,22e60528-8df0-451b-b467-9d60dc0569ed,1.3833,1
2/28/2024 11:53,Calpico Mango,8.50E+11,,,1,,0e41c6b0-e6a9-44ef-b7f0-64404421e15d,2.2666,1
2/28/2024 11:53,Kettle Krinkle Habenero Lime 5,84114901675,,,1,,0e41c6b0-e6a9-44ef-b7f0-64404421e15d,2.2666,1
2/28/2024 11:53,Banana,99990000329,,,1,,bbb5794e-b706-4a60-8967-f4b5fd39571e,2.4,1
2/28/2024 11:53,Dannon Triple 0 Strawberry,36632008367,,,1,,bbb5794e-b706-4a60-8967-f4b5fd39571e,2.4,1
2/28/2024 11:53,Nutrigrain Apple Cinn,38000356216,,,1,,eb488c77-d3a3-419e-bd70-ba1bbd046390,1.7666,1
2/28/2024 11:53,Rold Gold Pretzels 2 Oz,28400046060,,,1,,eb488c77-d3a3-419e-bd70-ba1bbd046390,1.7666,1
2/28/2024 11:53,Monster Green,70847811169,,,1,,1514ad92-9534-4b3d-a66d-6950d9728855,3.15,1
2/28/2024 11:53,Pep Farm Montauk,14100089001,,,1,,1514ad92-9534-4b3d-a66d-6950d9728855,3.15,1
2/28/2024 11:53,Starbucks Frap Caramel 13 7 Oz,12000016721,,,1,,1514ad92-9534-4b3d-a66d-6950d9728855,3.15,1
2/28/2024 11:53,Cheetos Flamin Hot Limon,28400047920,,,1,,515997b4-946f-46c9-bbc7-0ccc6e9059f5,2.5,1
2/28/2024 11:53,Guayaki Mate Bluephoria,6.32E+11,,,1,,515997b4-946f-46c9-bbc7-0ccc6e9059f5,2.5,1
2/28/2024 11:53,My Mochi Green Tea Sngl,70934996601,,,1,,515997b4-946f-46c9-bbc7-0ccc6e9059f5,2.5,1
2/28/2024 11:53,Peace Tea Razzleberry,49000070484,,,1,,515997b4-946f-46c9-bbc7-0ccc6e9059f5,2.5,1
2/28/2024 11:53,Guayaki Sprklng Classic Gold,6.32E+11,,,1,,601cdc80-8b58-47e1-b45e-2efada5cc9ca,0.9333,1
2/28/2024 11:53,Vit Water Essential,7.86E+11,,,1,,601cdc80-8b58-47e1-b45e-2efada5cc9ca,0.9333,1
2/28/2024 11:54,Kind Pom Blue Pistachio,6.03E+11,,,1,,514f5406-2de6-4153-a1c3-8716361b8937,0.6,1
2/28/2024 11:54,Apples Granny Smith,99990029702,,,1,,32d5aedd-87e6-4000-aee3-e74c2fa06d78,1.3333,1
2/28/2024 11:54,Luna Lemon Zest Blueberry,7.22E+11,,,1,,32d5aedd-87e6-4000-aee3-e74c2fa06d78,1.3333,1
2/28/2024 11:54,Gatorade Whey 20g Choc Chip,52000104325,,,1,,97dcd113-b623-4a56-a06f-b92770a62bc4,0.9833,1
2/28/2024 11:54,Mamma Chia Squeeze Grn Mag,8.57E+11,,,1,,97dcd113-b623-4a56-a06f-b92770a62bc4,0.9833,1
2/28/2024 11:54,Perfect Bar Drk Choc Pnt Bttr,8.56E+11,,,1,,97dcd113-b623-4a56-a06f-b92770a62bc4,0.9833,1
2/28/2024 11:56,Bb Banana Split 14oz,70640020850,,,1,,8ef36691-490b-4145-b8a2-1589457d8e5b,1.6,1
2/28/2024 11:56,Nab Premium Crackers,4438609,,,1,,8ef36691-490b-4145-b8a2-1589457d8e5b,1.6,1
2/28/2024 11:56,Blueberries,99990005447,,,1,,b44fc3ee-c0d4-4ceb-b86f-bfa65344f0fe,1.4,1
2/28/2024 11:56,Crystal Geyser Gal,75140005154,,,1,,b44fc3ee-c0d4-4ceb-b86f-bfa65344f0fe,1.4,1
2/28/2024 11:56,Yoplait Grk Straw 100 Cal,70470433325,,,1,,b44fc3ee-c0d4-4ceb-b86f-bfa65344f0fe,1.4,1
2/28/2024 11:56,Ito En Dark Green 16 9 Oz,8.35E+11,,,1,,8aa58d53-b6bc-4b5b-a21f-bcccddd8a5e7,1.1,1
2/28/2024 11:56,Chobani Grk Mango Low Fat,8.95E+11,,,1,,a20a4ec1-eb88-4fab-8c08-bc4379ab8b93,1.8833,1
2/28/2024 11:56,Frontera Chicken Fajita Bowl,6.04E+11,,,1,,a20a4ec1-eb88-4fab-8c08-bc4379ab8b93,1.8833,1
2/28/2024 11:56,Advil Caplets,3.06E+11,,,1,,973b5c10-6e73-4c47-9928-ea73e97ee5ff,5.7833,2
2/28/2024 11:56,Advil Liguigels,3.06E+11,,,1,,973b5c10-6e73-4c47-9928-ea73e97ee5ff,5.7833,2
2/28/2024 11:56,Bb Banana Split 14oz,70640020850,,,1,,973b5c10-6e73-4c47-9928-ea73e97ee5ff,5.7833,2
2/28/2024 11:56,Chocolove Drk Choc Rasp Mini,7.16E+11,,,3,,973b5c10-6e73-4c47-9928-ea73e97ee5ff,5.7833,2
2/28/2024 11:56,Raspberries,99990005454,,,1,,973b5c10-6e73-4c47-9928-ea73e97ee5ff,5.7833,2
2/28/2024 11:56,Twix Caramel,4043506,,,2,,973b5c10-6e73-4c47-9928-ea73e97ee5ff,5.7833,2
2/28/2024 11:56,Tylenol Extra Strength,3.00E+11,,,1,,973b5c10-6e73-4c47-9928-ea73e97ee5ff,5.7833,2
2/28/2024 11:57,Glico Pocky Strawberry,73141152518,,,1,,2e5189ed-af2d-41cd-b2c1-a95a26a2a3c1,1,2
2/28/2024 11:57,Kelloggs Eggo Waffle Mpl Lge,38000276095,,,2,,2e5189ed-af2d-41cd-b2c1-a95a26a2a3c1,1,2
2/28/2024 11:57,Monster Green,70847811169,,,1,,9ef84260-70cd-4347-b5c1-a02f4f4cc51c,0.9666,1
2/28/2024 11:57,Oranges,99990003757,,,1,,085b26d7-c2d2-4851-9c52-dab005241abd,2.1666,1
2/28/2024 11:57,Sunshine Cheez It Orig,24100705665,,,1,,085b26d7-c2d2-4851-9c52-dab005241abd,2.1666,1
2/28/2024 11:59,Popchips Sea Salt Pot 0 8 Oz,82666711001,,,1,,59c0adfa-e31b-4ce9-890b-9d24ba0f2aaa,1.3166,1
2/28/2024 11:59,Maruchan Inst Lnch Shrimp,41789001253,,,1,,f3f52515-c356-4759-bf54-4cedafb51103,1.1166,1
2/28/2024 11:59,Glico Pocky Chocolate,73141152334,,,1,,28d15ce9-8010-43b4-a9cb-e0f31751ef17,0.9833,1
2/28/2024 11:59,Guayaki Sprklng Classic Gold,6.32E+11,,,1,,28d15ce9-8010-43b4-a9cb-e0f31751ef17,0.9833,1
2/28/2024 11:59,Renu Advance Formula 4oz,3.10E+11,,,1,,033873ea-37c6-4df6-8473-e4e09a51491d,2.4166,1
2/28/2024 11:59,Kettle Krinkle Truffle Slt 5oz,84114901705,,,1,,831b4694-05f3-431a-a2d5-93ffb7589e19,3.05,1
2/28/2024 11:59,Turkey & Cheddar Sandwich,99999102727,,,1,,831b4694-05f3-431a-a2d5-93ffb7589e19,3.05,1
2/28/2024 11:59,Banana,99990000329,,,1,,79aabd33-6af2-4550-a105-6f136de0a9ad,2.5166,1
2/28/2024 11:59,Orgain Vegan Shake Chocolate,8.52E+11,,,1,,79aabd33-6af2-4550-a105-6f136de0a9ad,2.5166,1
2/28/2024 11:59,Post Honey Bunches Oats,8.85E+11,,,1,,79aabd33-6af2-4550-a105-6f136de0a9ad,2.5166,1
2/28/2024 11:59,Smartwater Alkln Antx 1 Liter,7.86E+11,,,3,,79aabd33-6af2-4550-a105-6f136de0a9ad,2.5166,1
2/28/2024 11:59,Guayaki Sprklng Classic Gold,6.32E+11,,,1,,518539b1-c3ae-47a4-afae-6f7527e92bd4,0.9166,1
2/28/2024 11:59,Van Holten Pickle Kosher,3800720,,,1,,518539b1-c3ae-47a4-afae-6f7527e92bd4,0.9166,1
2/28/2024 11:59,Van Holten Pickle Mild Dill,3800623,,,1,,518539b1-c3ae-47a4-afae-6f7527e92bd4,0.9166,1
2/28/2024 11:59,Starbucks Dbl Van 15 Oz,12000028496,,,1,,a0444164-14c5-409f-a8de-8a0335462ffe,0.9,1
2/28/2024 11:59,Banana,99990000329,,,1,,e9c559da-e8fe-4930-8033-45a778f3041e,1.2666,1
2/28/2024 11:59,Guayaki Sprklng Classic Gold,6.32E+11,,,1,,e9c559da-e8fe-4930-8033-45a778f3041e,1.2666,1
2/28/2024 11:59,Kind Plus Pb Dark Choco,6.03E+11,,,1,,e9c559da-e8fe-4930-8033-45a778f3041e,1.2666,1
2/28/2024 11:59,Guayaki Sprklng Classic Gold,6.32E+11,,,1,,062f8ca4-872a-424d-a72d-93aaebe7f7f7,3.7333,1
2/28/2024 11:59,Lipton Pureleaf Raspberry,12000286223,,,1,,062f8ca4-872a-424d-a72d-93aaebe7f7f7,3.7333,1
2/28/2024 11:59,Mi Rancho Tortilla Corn Slider,7.28E+11,,,1,,062f8ca4-872a-424d-a72d-93aaebe7f7f7,3.7333,1
2/28/2024 11:59,Pamelas Pancake Mix,93709300106,,,1,,062f8ca4-872a-424d-a72d-93aaebe7f7f7,3.7333,1
2/28/2024 11:59,Strawberries,99990003580,,,2,,062f8ca4-872a-424d-a72d-93aaebe7f7f7,3.7333,1
2/28/2024 12:00,Kelloggs Eggo Waffle Mpl Lge,38000276095,,,1,,813b4fa2-5735-45e3-a766-93f39875d671,0.4333,1
2/28/2024 12:00,Nab Ritz Bits Cheese Big Bag,44000006778,,,1,,53caf35d-c16f-4180-bee2-68b32ca530ba,3.1333,1
2/28/2024 12:00,Angies Boom Chika Pop Sea Salt,8.19E+11,,,1,,8ea48ad9-bdd6-4e12-8aaa-78962b1b7d10,2.4666,1
2/28/2024 12:00,Alta Dena Milk 2% 16oz,70399105754,,,1,,e8cfd2f8-36d4-45be-bba6-9e327134d792,4.3833,1
2/28/2024 12:00,Avocados,99990029276,,,1,,e8cfd2f8-36d4-45be-bba6-9e327134d792,4.3833,1
2/28/2024 12:00,Banana,99990000329,,,2,,e8cfd2f8-36d4-45be-bba6-9e327134d792,4.3833,1
